author,word1,word2,source
365,larry,moe,BC
663,tools,set,BC
389,furnacebrrr,wood,BC
485,bony,bankmy bank is bank of new york,BC
422,i am gettin me games mixed up,monozygotic,BC
387,role,playing,BC
640,dream,lover,BC
387,heredity,title,BC
529,hello,salutations,BC
422,crab,grouch,BC
485,swamp,biome,BC
480,zero's,ones,BC
341,toe,metatarsal,BC
485,changer,disk,BC
341,rules,broken,BC
480,gold,money,BC
399,trap,mouse,BC
655,i can't help myself,dirty,BC
663,bow,tie,BC
636,green,irishi just had a discussion about dr,BC
432,foyer,lobby,BC
329,ocean,the,BC
501,coffin,nasty,BC
422,blather,bush,BC
685,highlander,toyota,BC
329,battle,conflict,BC
631,dog,hot,BC
473,bag,shopping,BC
422,submarine,nuclear,BC
698,perspicacity,perceive,BC
422,gesture,grand,BC
409,scope,range,BC
365,light,glow,BC
473,dead,heat,BC
389,sidebling bling never even crossed my mind,smartlol ayeka,BC
422,hat,cat,BC
389,factlove your new siggy,fiction,BC
341,penchant,affectation,BC
657,common,sense,BC
713,hiya no one,pigi know why he called you daffy but your secrets safe with me giggles,BC
485,healthy,excercise,BC
409,asteroids,rocks,BC
529,gas,laughing,BC
663,entice,temptation,BC
499,profit,margin,BC
593,whistle,stop,BC
659,black hawk,down,BC
417,bird,feathers,BC
677,tear,rip,BC
606,knife,butter,BC
589,god,father,BC
604,from a,crackle,BC
468,launch,attack,BC
550,seven,eleven,BC
389,halo,wings,BC
485,smack,heroin,BC
698,vitamins,supplement,BC
706,club,stick,BC
383,navy,air force,BC
698,roses,flower,BC
329,shakes,earthquakes,BC
665,stones,sticks,BC
422,share,giving,BC
385,degree,level,BC
485,equipment,manager,BC
485,leather,lace,BC
485,antidisestablishmentarianism,floccinaucinihilipilification mines bigger lol,BC
329,retainer,braces,BC
640,tango,foxtrot,BC
485,submarine,yellow,BC
698,plentiful,crops,BC
640,balloon,basket,BC
536,nark,dispensable,BC
640,zone,area,BC
422,scotland,st,BC
489,loni,disney,BC
709,broke,down,BC
566,ball,foot,BC
706,steak,tartare,BC
485,winesap,spartan,BC
635,spades,shovel,BC
655,pull,push,BC
608,situation,illegal,BC
501,badge,scouting,BC
706,pow,wow,BC
473,budget,economy,BC
640,dead,sea,BC
422,mudbugs,chocolate,BC
485,armour,battledress,BC
704,ones,matrix,BC
434,cucumber,pickle,BC
473,witch,circle,BC
457,halftrack,sorry,BC
640,closet,wardrobe,BC
485,reply,utter,BC
655,oops dont know what happened there,hmm seems someone is looking over the others shoulder  quite away across the pondsour,BC
329,cheddar,cheese balls,BC
389,once,bittennice avatar phawgg,BC
503,mi6,cia,BC
360,hotpad,inferno,BC
566,black,sheep,BC
589,omg dolly you just crack me up,yep,BC
485,rattle,snake,BC
684,war,tanks,BC
702,sale,yard,BC
389,book,heaventhanks scarlett and texasangel,BC
501,fiction,sci-fi,BC
422,handed,left,BC
604,me,miata,BC
640,saint,christopher,BC
589,knee,cap,BC
385,plane,curls,BC
361,watch,neighbourhood,BC
663,network,connection,BC
341,size,fits,BC
662,grounds,baseball,BC
663,rosebud,tea,BC
698,annoying,irritating,BC
589,skiing,biathlon,BC
589,penny - dandruff,outback,BC
563,vows,swear,BC
566,banishes,evicts,BC
341,scrunch,smush,BC
485,nuggets,pretzel,BC
616,snout,pig,BC
485,commit,suicide,BC
563,pick,guitar,BC
563,class,teach,BC
717,silver,shiny,BC
329,bluff,feign,BC
419,neurotic,psychosis,BC
393,problem,solving,BC
387,case,packing,BC
480,draconian,strict,BC
698,hose,yard,BC
450,hey,marriageprison,BC
659,memorabilia,paraphernalia,BC
499,music,box,BC
365,fudge,truffels,BC
485,mass,confusion,BC
606,lime,lemon,BC
385,roaring,lion,BC
589,car,exhaust,BC
389,tappurple rules,danceyup  purple rules,BC
389,web,snare,BC
385,gravy,boat,BC
485,forest,coppice,BC
422,gauges,benchmark,BC
566,doctor,house,BC
604,robin,crow  or any of a few dozen flyin' feathered friends come to mind,BC
655,keys,door,BC
485,spray,glue,BC
593,viper,sniper,BC
667,floss,teeth,BC
593,smell,stink,BC
563,together,join,BC
663,event,horizon,BC
485,intestine,viscera,BC
706,duty,responsibility,BC
385,counterfeit,fake,BC
501,blood,red,BC
644,brilliant,idea,BC
389,possible,feasible,BC
589,regulations,game,BC
385,smart,drive,BC
387,visual,effect,BC
593,tar,and feather,BC
698,bembenek,breakneck,BC
341,aspen,tremuloides,BC
341,away,home,BC
501,anchor,holds,BC
485,petticoat,vintage,BC
387,system,analyst,BC
593,cool,hip,BC
419,files,malware,BC
485,donkey,ass,BC
392,everglades,seminole,BC
485,parade,easter,BC
400,disk,frisbee,BC
389,special,favored,BC
387,terminate,final,BC
398,bra,support,BC
663,drip,line,BC
655,wedding,church,BC
717,olympic,medal,BC
644,wolftee,beautiful,BC
341,blonde,bombshell,BC
553,money,root,BC
365,shake,rattle,BC
422,guy,mafia,BC
329,uppity,hoitytoity,BC
385,zinnia,flower,BC
663,slippery,wet,BC
708,leaf,bonsley,BC
706,industrial,tycoon,BC
663,running,errands,BC
360,ripcord,parachute,BC
563,fall,foliage,BC
640,mail,female,BC
387,internet,connection,BC
341,scooter,gofer,BC
417,sound,barrier,BC
663,pancakes,syrup,BC
385,jail,bars,BC
476,korean,vet,BC
640,gurthang,meteorite,BC
640,agenda,hidden,BC
529,biathlon,challenge,BC
589,traffic,cone,BC
589,lies,perjure,BC
572,basketbtw,basketbtw,BC
422,dum de dum,along,BC
716,william,son,BC
663,lowbrow,arts,BC
485,excite,arouse,BC
389,worthy,commendable,BC
616,australia,fosters,BC
351,basket,ball,BC
642,security,guard,BC
400,spy,irefers to this https,BC
589,lunch,time,BC
387,paul,saint,BC
389,corvette,stingray,BC
676,bath,bubble,BC
655,fruit,salad,BC
341,volcano,magma,BC
641,butter,bread,BC
642,gospel,music,BC
642,antique,shop,BC
655,bread,yeast,BC
366,howitzer,clueless,BC
485,fresh,start,BC
663,certain,stubborn,BC
485,beaver,creek,BC
593,nonbeliever,skeptic,BC
422,shush,cheeky,BC
422,succeed,attempt,BC
393,trophyscarlett crosses her fingers and says a little prayer,bledisloe cup penny,BC
604,polished,proper,BC
529,cast stones,uncivilized,BC
422,disaster,tragedy,BC
698,weasel,badger,BC
563,squirrel,nut,BC
365,truck,loader,BC
604,lol koan,mash,BC
667,mayhem,chaos,BC
345,war,ship,BC
341,uploaded with imageshack,viscous,BC
713,referee,blind,BC
400,case,civil,BC
341,waitress,server,BC
663,barrel,roll,BC
385,sparkle,glitter,BC
659,law,abide,BC
708,pirate,stripes,BC
385,book,library,BC
640,forest,clearing,BC
392,redneck,blue bayoupossum,BC
389,trash,talk,BC
419,peninsula,tsunami,BC
640,frame,mark,BC
485,scientific,method,BC
698,merchandising,collectables,BC
473,zombie,walking,BC
529,internet,communication,BC
422,pie lmao,hillbilly,BC
427,alert,vigilant,BC
473,stitch,needle,BC
422,scab,strike,BC
405,beer,hops,BC
589,apple pie,hot,BC
640,light-year,travel,BC
550,ship,wrecked,BC
422,flim-flam,grifter,BC
365,@undefeatable rj,goal,BC
606,pudding,bread,BC
476,tight,fit,BC
437,physical,olivia newton-john,BC
529,comedy,hour,BC
648,laps,swim,BC
593,mortal,eternal,BC
390,smeagol,ring,BC
529,jurors michael jackson rofl,entertainer,BC
644,arnold,what secret,BC
485,mayor,governor,BC
677,bookface,mug,BC
550,loan,car,BC
351,polish,brighten,BC
485,fire,base,BC
387,fish,angle,BC
329,spud,spade,BC
329,yin,moon,BC
377,confront,food,BC
365,velociraptor,mean miserable lil monsters,BC
522,stones,mountain,BC
341,prunes,dehydrated,BC
485,global moderator,hi ms,BC
485,punk,music,BC
563,sage,seasoning,BC
485,ben,dover,BC
331,sphere,cube,BC
502,constant,steady,BC
387,body,politic,BC
589,martha,washington,BC
473,digit,toe,BC
422,bugs,tap,BC
473,nest,egg,BC
659,child,spawn,BC
655,winner,champion,BC
389,trains,airplanes,BC
698,forever,eternal,BC
341,rambled,blathered,BC
480,laundrythis picture cracks me up,frustration,BC
662,diversion,detour,BC
662,blade,dagger,BC
385,palynivores,honeybee,BC
341,haunt,poltergeist,BC
529,perspective,appearance,BC
566,pesticide,toxic,BC
422,castle,dungeon,BC
640,embryos,incubate,BC
473,television,box,BC
659,incredible,absurd,BC
655,hold on there woody,just specifying which of the 2 words i'm using oil,BC
387,appropriate,steal,BC
663,FALSE,lie,BC
706,arrest,stop,BC
422,confidant,adversary,BC
343,shot,glass,BC
529,jungle,jim,BC
329,curmudgeon,grinch,BC
485,movie,cinema,BC
566,puck,shakespeare,BC
536,solicitation,no solicitation,BC
563,houses,gingerbread,BC
341,swedish,meatballs,BC
393,food,bowl,BC
678,house,boat,BC
577,soft drink,sugar,BC
383,treasure,island,BC
341,life,forty two,BC
473,dream,team,BC
360,screen,television,BC
698,arrow,triangle,BC
641,identity,psychology,BC
663,tanked,wasted,BC
589,grass,knoll,BC
676,burst,pipe,BC
341,board,of education,BC
473,den,angie,BC
663,kiss,sealed,BC
341,brain,processor,BC
640,animal,not heard of fake fur,BC
341,sand,blasting,BC
663,newark,population,BC
604,carve,sculpture,BC
473,booze,banned,BC
677,burn,scald,BC
398,calm,sleep,BC
485,ugly,situation,BC
365,unstoppable,unending,BC
546,exhaust,see you http,BC
563,inch,measure,BC
485,punish,pummel,BC
366,forceps,arm,BC
563,part,play,BC
385,coniferous,cedar,BC
501,gone,left,BC
398,house,boat,BC
604,bullseye ball,bingo,BC
550,threesome,gracious,BC
485,wig,scalp,BC
485,received,aquired,BC
597,alvin,stardust,BC
566,fun,games,BC
473,thread,cotton,BC
566,wings,chicken,BC
555,photographer,camera,BC
589,pain,punishment,BC
659,svengali,immoral,BC
566,girl,friend,BC
341,proportion,serving,BC
473,chaos,mayhem,BC
422,pardon,favor,BC
604,band,band-aid,BC
640,flame,flicker,BC
529,princess,title,BC
529,lemon,lime,BC
389,escape,ascend,BC
640,lumber,shift,BC
640,jelly,doghnut,BC
419,child,offspring,BC
589,view,perspective,BC
640,morning,coffee,BC
501,plane,jet,BC
644,smoking,addiction,BC
476,hips,hula,BC
713,seagulls,geese we're not asking for personal info cozy,BC
663,cronut,fried,BC
589,wholesome,chaste,BC
390,headlights,high beam,BC
717,fight,club,BC
485,hummingbird,guitar,BC
644,clean,maid,BC
665,chart,music,BC
636,bread,pizza,BC
672,not heard of fake fur,not heard of fake fur,BC
390,generations,generalizations,BC
663,ancient,tomb,BC
663,fetch,chase,BC
616,fidel,guerilla,BC
529,cheddar,processed,BC
566,stomach,food,BC
485,girl,talk,BC
717,ball,bounce,BC
698,eff,elf,BC
367,sky,clouds,BC
426,whiskey,tango,BC
422,me too koan,wrigley,BC
529,trap,mouse,BC
385,storm,cloud,BC
485,haft,hilt,BC
387,percentage,percentile,BC
390,dogma,indoctrination,BC
572,light-year,parsec,BC
341,tractor,beam,BC
329,attackomgthere's spam poppin' up on my computer,that's right,BC
659,ode,ballad,BC
341,gallon,hectoliter,BC
479,eyelashes,long,BC
422,chinese,hunan chicken,BC
422,punchbug,or as we call it,BC
485,comparison,scrutinize,BC
427,ethics,conduct,BC
663,shiver,timbers,BC
331,chocolate,umpizza,BC
596,heart attack,frightened,BC
640,jester,court,BC
529,bucks,oh no,BC
473,pain,hurt,BC
341,mud,slide,BC
341,chaotic,tumultuous,BC
644,north,compass,BC
347,plane,angle,BC
640,worm,bait,BC
663,zoot,accent,BC
331,impudence,cheek,BC
529,breath,human,BC
589,space,station,BC
589,estate,financial,BC
529,tourney,cup,BC
698,bark,tree,BC
562,devils,flame,BC
436,communication,internet,BC
640,loud,speaker,BC
563,relax,leisure,BC
422,strict,rules,BC
473,permission,let,BC
387,flip,somersault,BC
341,peeps,marshmallow,BC
422,betterjohn,inferior,BC
593,blues,all that jazz,BC
563,emotion,mood,BC
659,previous,once,BC
668,bleeping computer,windows,BC
663,supposedly,probably,BC
331,fermi,fission,BC
437,and light,shine,BC
485,stuck,stab,BC
422,couch,lazy,BC
604,spectrum,range,BC
345,land,aliens,BC
566,blood,red,BC
550,camera,digital,BC
341,electronic,modulation,BC
566,image,persona,BC
485,hat,milliner,BC
583,fur,hide,BC
434,skinny,dipping,BC
640,salt,shaker,BC
588,butterfly,chaos,BC
662,party,pyjama,BC
389,picnic,bully,BC
419,bridle,bit,BC
422,headed,cool,BC
419,bacteria,outbreak,BC
485,wasteland,teenage,BC
499,dog,house,BC
473,fool,scam,BC
385,tooo funny,proportion,BC
485,ship,cargo,BC
662,fashionable,jewellery,BC
529,boring,lineups,BC
566,i always thought he was quite sane  strenuous,sweat,BC
499,drunks,tank,BC
449,birthday,cake,BC
389,chrome,wheels,BC
473,wandered,free,BC
655,dallas,cities,BC
529,elk,venison,BC
485,gamble,casino,BC
473,tonsorialist,barber,BC
640,me,insane,BC
589,valve,stuck,BC
667,club,association,BC
642,cloud,rain,BC
593,bud,rose,BC
485,weight,tare,BC
390,bucket,list,BC
698,washer,laundry,BC
640,peanuts,snoopy,BC
398,loomembarrassed,hot,BC
589,time,heals,BC
529,assessment,tax,BC
593,surf,internet,BC
563,love,letter,BC
698,penicillinase,antibiotic,BC
422,john hancock,declaration of independence,BC
644,burger,cheese,BC
341,camelot,merlin,BC
663,studious,scholar,BC
589,theology,scholar,BC
419,lullaby,bed,BC
659,divorce,court,BC
422,reception,function,BC
706,dessert,desert,BC
589,tax,tea,BC
572,cake,mmmmmmmm,BC
663,poet,romantic,BC
589,burnt,offerings,BC
589,pole,north,BC
655,piece,broken,BC
421,of duty,cycle,BC
616,bowels,consonants,BC
427,aware,awake,BC
642,shorten,cut,BC
389,zappa,frank,BC
365,evil,mean,BC
331,sky captain,sky marshal,BC
365,cement shoes,dancin shoes,BC
604,cigars,havanna,BC
485,sewage,discharge,BC
389,future,portent,BC
655,crooked,dishonest,BC
529,gesture,hand,BC
604,flame,inferno  think big,BC
522,smell,cheese,BC
422,wheel,steer,BC
485,decubitus,peptic,BC
642,pencil,lead,BC
604,soporific,monotonous,BC
341,butterfly,chrysalis,BC
419,onomonopia,buzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzz,BC
501,neopolitan,homemade ice cream,BC
606,commendable,applaudable,BC
485,moggy,doggy,BC
501,diet,burp,BC
341,tenacious,d,BC
502,exclusive,snob,BC
676,bush,funny,BC
698,bit,byte,BC
341,unconditional,ambiguous,BC
566,hear,sound,BC
485,horribus,omnibus,BC
655,noise,loud,BC
473,business,plan,BC
698,silver,gold,BC
593,every,body,BC
341,fields,forever,BC
387,cotton,boll,BC
676,why,why,BC
566,paper,news,BC
659,watermark,counterfeitlol scarlett,BC
640,reveal,cake,BC
473,game,partridge,BC
473,family,circle,BC
501,smiles,neat,BC
389,formulayes i think she may have ordered ladybugs too,oh,BC
698,feeling,touch,BC
485,mail,call,BC
663,smile,funny,BC
485,bikini,islands,BC
642,franchi,shotgun,BC
389,locomotion,train kept rolling,BC
329,fishflops,ricochet,BC
485,pot,hole,BC
329,is that like dishywashy  ponder  ing,et similar,BC
341,part,interoperability,BC
341,table,periodic,BC
405,you,rock,BC
588,gibberish,storm,BC
708,ok so i had to look that up to find out what that was andgross,adhesive,BC
640,vivid,dreams,BC
393,distance,runner,BC
644,dinner,hungry,BC
522,global-warming,goreoff topic,BC
398,baseball,glove,BC
588,slovenly,hovel,BC
485,zero,ground,BC
389,nah,resonate,BC
563,eureka,discovery,BC
341,tomatoes,tomato,BC
329,well,waffling,BC
640,investigator,detective,BC
421,transcendental,meditation,BC
485,trash,destoy,BC
563,board,meeting,BC
604,ask,inquire,BC
641,off,base,BC
589,tent,sale,BC
534,special,daniels,BC
589,drum,stick,BC
589,druids,ritual,BC
341,guitar,weeps,BC
351,administrator,boss,BC
485,horse,feathers,BC
329,the word was church,of passion,BC
604,sit,rollover,BC
644,dancing,stars,BC
589,cake,cut,BC
644,tasty,treats,BC
640,artificial,intelligence,BC
422,bat,homerun,BC
341,control,mayhem,BC
522,flush,royal,BC
642,shout,out,BC
485,corn,maize,BC
640,ghost,train,BC
421,swim,sink,BC
398,salary,money,BC
485,war,games,BC
515,trampoline,cannon ball,BC
329,effect,affect,BC
644,accommodate,supply,BC
555,steve,reply to,BC
341,lure,shenanigans,BC
698,monopoly,government,BC
604,annoyed,bugged,BC
485,broken,dreams,BC
655,bee,hive,BC
476,tiger,stadium,BC
589,prospect,explore,BC
390,outcome,favorable,BC
663,tycoon,microsoft,BC
351,gears,mileage,BC
593,awww sorry,jester,BC
604,moments,memoriesah,BC
341,green,sustainable,BC
659,dew,honey,BC
593,cup of joe,measuring cup,BC
593,reigns,reins,BC
655,cold,snow,BC
397,feud,battle,BC
437,pita,tortilla,BC
642,account,deposit,BC
485,thirteen,amendment,BC
641,tree,bark,BC
593,adze,machete,BC
341,saddle,encumber,BC
588,fractal,charge,BC
563,start,finish,BC
663,barter,trade,BC
676,st,tee,BC
385,your,other,BC
522,invention,wheel,BC
419,postal,i used an emoticon for my answer,BC
485,ship,tanker,BC
698,cunning,fox,BC
499,home,happy,BC
713,cadillac,money,BC
405,cardboard,cutout,BC
676,fireman,fireman,BC
593,howdy hey all,chaos,BC
640,illiterate,education,BC
563,frosting,spread,BC
341,contact,points,BC
365,math,sifferin,BC
422,boring,snoring,BC
485,volume,leger,BC
422,almighty,infinity,BC
365,wax,turtle,BC
663,fuel,fuel,BC
698,peacock,tail,BC
318,dunce,bush,BC
589,beef,cattle,BC
717,bank,money,BC
667,taste,flavour,BC
422,teeth,chopper's,BC
419,incomprehensibility,obscure,BC
341,twinkies,cockroaches,BC
389,obtuse,acute,BC
655,legal,age,BC
698,cane,old,BC
587,crazy,insanemerry christmas,BC
422,cake,ice cream,BC
387,work,labour,BC
485,heat,pad,BC
663,composer,professional,BC
422,orange,dreamsicle,BC
347,secure,firewall,BC
485,umbilical,tether,BC
341,tent,yurt,BC
640,affectation,pretentious,BC
501,exterminate,assasinate,BC
588,flash,strobe,BC
531,lazy,couch,BC
485,money,cash,BC
566,piano,keys,BC
663,turn,left,BC
566,chandelier,light,BC
341,pressure,atmospheric,BC
698,pollution,oil,BC
593,languish,faint,BC
347,pistol,shoot,BC
485,TRUE,love,BC
389,shoe,boot,BC
485,mandolin,slicer,BC
640,vice,booze,BC
390,occupation,hazard,BC
640,lo,down,BC
473,read,library,BC
616,compost,heap,BC
389,orzo,elbows,BC
451,angle,mathematics,BC
713,gift,birthday,BC
393,linford,lycra,BC
341,titillating,risqu,BC
706,gold,plated,BC
329,inventor,architect,BC
341,chicken,poultry,BC
422,fair play lol,umpire,BC
655,hospital,doctor,BC
341,specialist,guru,BC
589,story meant to be harry potter,fable,BC
341,medal,of honor,BC
523,transit,subway,BC
667,bed,post,BC
452,aptitude,natural,BC
341,grab,abscond,BC
416,notes,pitch,BC
663,velocipede,tricycle,BC
640,twins,duo,BC
390,chocolate,coated,BC
608,person,people,BC
407,elder,wrinkle,BC
492,dentistry,drilling,BC
604,testes,trials and in my case,BC
329,flake,spall,BC
390,we,fall,BC
550,bush,shrub,BC
659,fiction,pulp,BC
485,gold,finger,BC
501,airliner,black hawk,BC
566,thought you'd gone to get more food  stuffing,turkey,BC
698,confused,self-harm,BC
485,uselessness,pointless,BC
513,drug,pharmacy,BC
341,range,rover,BC
659,puzzling,confused,BC
341,hissing,onomatopoeia,BC
422,agent,secret,BC
387,whistle,wind,BC
389,collapse,tumble,BC
485,unusual,unique,BC
333,game,rickroll,BC
449,attic,dust,BC
422,wrestling,grappling,BC
491,sky marshal,skydiving,BC
387,skid,row,BC
563,racing,track,BC
422,persnickety,good one noony,BC
385,rotting,compost,BC
419,firelight,camping,BC
593,nose,roseyour nose is a rose but you better not pick it,BC
398,withdrawal,broke,BC
563,cha,tea,BC
529,comfort,zone,BC
351,mummer,pantomime,BC
398,food,bread,BC
485,boy,buoy,BC
422,ghouls,goblins,BC
389,at sea,lol koan drowning,BC
529,fuel,price$,BC
698,toupee,pompadour,BC
417,thanks woody,poker,BC
501,dream,100% cotton sheets,BC
485,stumble,fall,BC
555,romance,novel,BC
335,monitor,invigilatorlovely piece of art,BC
501,camero,dually dodge ram 3500,BC
365,forge,fire,BC
485,honey,comb,BC
390,suite,sweetness,BC
485,helix,volute,BC
437,deer,santa,BC
593,outcome,turnout,BC
636,cyclops,bigfoot,BC
640,flower,bread,BC
529,holds,wrestling,BC
422,malamutefig lmaobtw koan,surely this can't go on,BC
563,exit,strategy,BC
485,strength,training,BC
640,fresh,prince,BC
640,cheese,grated,BC
329,chip,block,BC
491,numerology,number,BC
390,flame,thrower,BC
385,science,art,BC
385,custard,pie,BC
485,efficiency,coefficient,BC
640,shred,slice,BC
491,genie,http,BC
620,wail,reef,BC
485,night,owl,BC
473,out,back,BC
528,lemon,citrus,BC
485,road,kill,BC
593,the coloneler,the colonel is dead,BC
501,holy ghost,couldnt resist another namechrist,BC
566,field,crops,BC
672,opaque,transparent,BC
499,airplane,hanger,BC
319,camp,tent,BC
640,space,gap,BC
485,forty two,eighty six,BC
485,particulates,smog,BC
593,pain,reliever,BC
588,basket,weaver,BC
331,generic,specific,BC
621,time,warp,BC
360,prompt,quickly,BC
389,cutthroat,pirate,BC
604,savior,hide,BC
589,pigi know why he called you daffy but your secrets safe with me giggles,arnold,BC
659,leaving,las vegas,BC
395,gear,gimbal,BC
640,window,frame,BC
501,knife,smith and wesson,BC
485,makeover,recondition,BC
663,sync,apple,BC
341,level,square,BC
667,polish,spit,BC
563,monarch,butterfly,BC
422,ice,skate,BC
593,avg kill bill 1 or kill bill 2,hey this is word association,BC
437,bomb,war,BC
563,buccaneer,plunder,BC
365,bobby,robert,BC
341,theatre,shakespeare,BC
485,tennis,shoe,BC
563,ambition,desire,BC
436,coins,vending machine,BC
485,brat,wurst,BC
434,support,encouragement,BC
331,brown,nose,BC
422,human,mortal,BC
405,trophy,wife,BC
365,greed,loss,BC
422,san franciscoheadin' north on i-5,haight-ashbury,BC
604,predicament,a veritable quandary,BC
485,tape,worm,BC
352,unbelievable,shocking,BC
329,ruby,garnet,BC
698,candle,kindle,BC
698,rugrats,chuckie,BC
422,aquit,liberate,BC
485,tone,deaf,BC
398,cloud,rain,BC
529,presentations,corporate,BC
389,girl,sugar,BC
705,pedal,revolution,BC
640,wobbly,discombobulated,BC
393,bravery,hero,BC
341,steak,rib-eye,BC
485,vascular,plants,BC
387,worth,cost,BC
550,foot,shoe,BC
644,faith,trust,BC
641,container,vessel,BC
431,rousseau,geneva,BC
563,place,card,BC
563,ban,stop,BC
449,date,blind,BC
698,ribs,lungs,BC
387,lips,smile,BC
421,indigenous,population,BC
485,captives,inmate,BC
566,tongue,taste,BC
593,sneakers,odor,BC
341,precious,gollum,BC
663,indoctrination,acceptance,BC
419,binge,drunkard,BC
663,adore,obsess,BC
550,run,skip,BC
341,plague,pandemic,BC
550,plastic,paper,BC
437,congenial,kindhearted,BC
437,future,present,BC
393,recreation,relaxation,BC
640,boat,same,BC
389,soundly,lmao,BC
663,disguise,costume,BC
563,rotten,tomato,BC
485,power,nuclear,BC
676,fans,football,BC
616,very very nice recovery there,baseball,BC
616,steel,flint,BC
589,jim,bowie,BC
663,friends,shoes,BC
485,crow,eat,BC
419,icy-hot,arthritis,BC
390,companion,girlfriend,BC
329,aside,atop,BC
390,plant,photosynthesis,BC
491,flint,michigan,BC
566,fair,hair,BC
616,blabber,mouth,BC
640,roll,rock,BC
640,lie,detector,BC
606,seashell,ocean,BC
655,trouble,double as in,BC
370,what,oh,BC
341,evil,despicable,BC
389,valiant,noble,BC
642,line,reel,BC
385,startle,jump,BC
480,bigfoot,big shoe,BC
389,wiane,lol koan,BC
437,dodge,ram,BC
659,track,run,BC
644,patch,sew,BC
341,round,spheroid,BC
641,gun,smith,BC
468,twig,tree,BC
389,wormas in,apple,BC
365,stuck,ouch,BC
485,position,missionary,BC
335,atvs,recreation,BC
385,saltwater,reef,BC
640,cloth,vicar,BC
485,unknown,incognito,BC
589,reindeer  clever no one,bells thanks,BC
398,recycle,reusable,BC
365,mechanic,repair,BC
529,hungry,husband,BC
640,bridge,gap,BC
529,light,black,BC
485,potato,head,BC
604,chewy,star wars,BC
341,bow,fletching,BC
659,maybe,likely,BC
485,daguerreotype,talbotype,BC
596,warmth,blanket,BC
563,comedian,club,BC
663,barter,goods,BC
529,grows,expands,BC
587,cartel,mafia,BC
606,wise,guy,BC
329,persevere,canned,BC
485,last,endure,BC
389,rails,monorail,BC
387,methods,systems,BC
640,zero,hero,BC
619,spade,tool,BC
485,big shoe,clog,BC
329,pickle,dilemma,BC
663,scheme,sly,BC
447,feather,pillow,BC
529,vision,bilberry,BC
674,celcius,processors,BC
378,city,town,BC
503,icing,pudding,BC
566,following this on,macaroni,BC
563,honcho,chief,BC
365,dallas,ewings,BC
422,cologne,france,BC
341,opera,rigoletto,BC
659,sharp,cheddar,BC
503,loud,obnoxious,BC
525,think,thought,BC
563,all,together,BC
473,sparkle,glitter,BC
640,serenity,tranquil,BC
501,pearly,necklace,BC
698,through,thought,BC
331,division,multiplication,BC
485,summer,breeze,BC
422,nissan skyline r-34,hemi,BC
672,buttons,trousers,BC
663,ages,rapidly,BC
341,concourse,airport,BC
385,force,power,BC
473,bank,fishing,BC
422,progress,classic,BC
663,paris l,cheese,BC
596,motion,inertia,BC
677,iq,competence,BC
390,wiretap,illegal,BC
341,truck,tonka,BC
640,vocal,chord,BC
663,couch,potato,BC
480,potato,wedges,BC
663,cut,paste,BC
640,cracked,fruitcake,BC
593,malady,malware,BC
365,lady,ma'am,BC
385,blue bird,bittersweet,BC
644,disease,infected,BC
341,spacial,spatial,BC
589,yum,delicious,BC
360,delectation,confusion,BC
640,fox,tail,BC
501,small note from our sponsor,dodge ram 3500,BC
365,rotini,orzo,BC
377,home,love,BC
593,oath,testimony,BC
331,hamlet,village,BC
341,ball,sphere,BC
331,balls,yogurt,BC
341,bread,sticks,BC
639,plant,manager,BC
398,pointy,sharp,BC
387,cards,chips,BC
389,mouse,rodent,BC
604,egotistical,conceitedwhy that pompous,BC
563,peril,risk,BC
485,drones,boring,BC
385,sage,pork,BC
341,skating,rink,BC
582,null,pullooo check out those mad skills of rhyming,BC
390,monster,mash,BC
385,wine,weave,BC
422,survival,existence,BC
422,chivalry,valiant,BC
563,guard,post,BC
616,jefferson,airplane,BC
473,bread,money,BC
360,station,firebase,BC
385,santa,saint,BC
341,cleats,turf,BC
385,matter,substance,BC
365,batch,cookies,BC
387,sandwich,islands,BC
563,configuration,arrangement,BC
416,betty,boop,BC
698,music,listen,BC
641,garage,storage,BC
437,sweet,sugar,BC
485,box,squeeze,BC
529,mother,matriarch,BC
399,gloss,lip,BC
593,instinct,survival,BC
640,gravy,train,BC
485,tree,family,BC
422,extra ketchup and 2x meat,calories,BC
698,overflow,flood,BC
385,barrel,cider,BC
640,puzzle,clue,BC
606,aunt,uncle,BC
484,secret,deodorant  remember that one,BC
529,cake,walk,BC
422,mash,tehe scarlett,BC
663,black,cat,BC
655,spire,pointy,BC
713,lunatic vampiress,languishoh dear,BC
387,blood,test,BC
485,stop,sign,BC
422,growth,hormones,BC
449,guitar,pick,BC
515,ante,wager,BC
663,spongebob,idiot,BC
422,shamwell,conyes,BC
347,joining,club,BC
563,airlines,pilot,BC
400,jack,sprat,BC
640,fitting,justice,BC
677,boundary,fence,BC
698,looking,searching,BC
501,alone,sad,BC
398,cube,ice,BC
351,snake,oil,BC
608,foyer,guest,BC
604,testosterone,male,BC
698,cantaloupe,melon,BC
589,shiver tis a cold cruel world,out,BC
398,enigma,code,BC
640,high,merry,BC
365,jurassic,park,BC
598,disagreements,solutions,BC
529,pepe le peu,that is a good one,BC
501,shiver,cold,BC
422,taking,away,BC
640,cheddar,gorge,BC
607,chicken,egg,BC
422,brolly,parasol,BC
